ticker,adjusted_purchase_volume,estimated_purchase_volume,purchase_speculation,purchase_count,purchase_count_individual,purchase_days_ago,purchase_owner,purchase_confidence,adjusted_sale_volume,estimated_sale_volume,sale_speculation,sale_count,sale_count_individual,sale_days_ago,sale_owner,sale_confidence,date,volume_net,score,price_change
QDEL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,6.0,['Tom Malinowski'],-0.3069999999999999,2021-03-20,-8000.5,0.65,0.84
FIVN,1.0,8000.5,0,1,1,22.0,['Tom Malinowski'],1.2066666666666668,1.0,8000.5,0,1,1,73.0,['Tom Malinowski'],-0.3069999999999999,2021-03-20,0.0,2.55,0.64
O,1.0,8000.5,0,1,1,108.0,['Susie Lee'],1.1889534883720936,2.0,16001.0,0,2,1,19.0,['Susie Lee'],-0.29030726256983236,2021-03-20,-8000.5,1.33,1.17
SYF,1.0,8000.5,0,1,1,43.0,['Josh Gottheimer'],1.2960645161290316,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,0.0,2.13,0.94
CAG,1.0,8000.5,0,1,1,16.0,['Virginia Foxx'],1.2703225806451617,1.0,8000.5,0,1,1,68.0,['Thomas R Carper'],-0.46991228070175456,2021-03-20,0.0,3.0,0.87
MSFT,7.0,56003.5,0,7,4,41.43,"['William R. Keating', 'Donald Sternoff Beyer', 'Blake Moore', 'Kevin Hern']",1.420395683453237,6.0,48003.0,100,6,5,42.67,"['Josh Gottheimer', 'John Rutherford', 'Peter Meijer', 'Donald Sternoff Honorable Beyer', 'Patrick Fallon']",0.04999999999999999,2021-03-20,8000.5,14.05,1.31
BAH,2.0,16001.0,0,2,1,120.0,['Thomas R Carper'],1.3990476190476182,1.0,8000.5,0,1,1,30.0,['Lois Frankel'],-0.378235294117647,2021-03-20,8000.5,6.67,1.11
PHR,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,88.0,"['Josh Gottheimer', 'Gilbert Cisneros']",-0.37193877551020427,2021-03-20,-16001.0,0.44,0.52
NI,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,46.5,"['Dean Phillips', 'Lois Frankel']",-0.378235294117647,2021-03-20,-16001.0,1.03,1.31
ICE,1.0,8000.5,0,1,1,3.0,['William R. Keating'],1.0897142857142859,1.0,8000.5,0,1,1,68.0,['John A. Yarmuth'],-0.25974358974358985,2021-03-20,0.0,2.71,1.24
CACI,1.0,8000.5,0,1,1,3.0,['William R. Keating'],1.0897142857142859,2.0,16001.0,0,2,1,66.5,['Susie Lee'],-0.29030726256983236,2021-03-20,-8000.5,3.02,1.19
MKTX,1.0,8000.5,0,1,1,51.0,['Susie Lee'],1.1889534883720936,1.0,8000.5,0,1,1,3.0,['Josh Gottheimer'],-0.37193877551020427,2021-03-20,0.0,2.39,0.7
BLK,1.0,8000.5,0,1,1,11.0,['Shelley M Capito'],1.1422068965517242,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.4,1.03
TDG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,92.0,['Dean Phillips'],-0.4039795918367348,2021-03-20,-8000.5,0.21,1.1
PTON,3.0,24001.5,0,3,1,32.67,['Marie Newman'],0.8936363636363638,1.0,8000.5,0,1,1,36.0,['Marie Newman'],0.04124999999999999,2021-03-20,16001.0,4.19,0.25
CAT,4.0,32002.0,0,4,4,47.75,"['William R. Keating', 'Kathy Manning', 'Robert J. Wittman', 'Marjorie Taylor Greene']",1.2783333333333333,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,24001.5,7.33,1.0
EDIT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,18.0,['Donald Sternoff Honorable Beyer'],-0.2265217391304347,2021-03-20,-8000.5,0.43,0.41
TTEK,1.0,8000.5,0,1,1,88.0,['Susie Lee'],1.1889534883720936,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,0.73,1.31
DAVA,2.0,16001.0,0,2,1,104.5,['Gilbert Cisneros'],1.4868546637744027,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,0.85,1.49
PYPL,3.1467065868263475,48501.5,0,3,1,43.33,['Richard W. Allen'],1.1765789473684212,8.365671641791046,406503.0,0,6,4,40.67,"['James R. Langevin', 'Patrick Fallon', 'Kathy Manning', 'Sara Jacobs']",0.08900000000000001,2021-03-20,-358001.5,4.09,0.49
MCO,1.0,8000.5,0,1,1,3.0,['William R. Keating'],1.0897142857142859,3.0,24001.5,0,3,2,56.67,"['Peter Meijer', 'Donald Sternoff Honorable Beyer']",-0.12370860927152322,2021-03-20,-16001.0,2.89,1.16
SAM,1.0,8000.5,0,1,1,32.0,['Josh Gottheimer'],1.2960645161290316,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.2,0.36
GO,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,51.0,['Susie Lee'],-0.29030726256983236,2021-03-20,-16001.0,0.72,0.88
MAT,2.0,16001.0,0,2,1,76.5,['Susie Lee'],1.1889534883720936,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,1.91,1.12
ADDYY,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,33.0,"['Josh Gottheimer', 'Peter Meijer']",-0.12370860927152322,2021-03-20,-16001.0,0.4,0.72
BX,1.0,8000.5,0,1,1,25.0,['Josh Gottheimer'],1.2960645161290316,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.38,1.75
LBRDK,1.401197604790419,75000.5,0,1,1,5.0,['John W Hickenlooper'],0.295,2.0,175000.5,0,1,1,5.0,['John W Hickenlooper'],0.013000000000000001,2021-03-20,-100000.0,0.83,0.92
SCI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,88.0,['Susie Lee'],-0.29030726256983236,2021-03-20,-8000.5,0.17,1.34
CB,2.0,16001.0,0,2,1,64.0,['Kathy Manning'],1.1934999999999998,2.0,16001.0,0,2,1,69.5,['Dean Phillips'],-0.4039795918367348,2021-03-20,0.0,3.2,1.35
CHD,1.1467065868263473,32500.5,0,1,1,54.0,['Richard W. Allen'],1.1765789473684212,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,32500.5,1.69,1.18
WLK,2.0,16001.0,0,2,1,97.0,['Susie Lee'],1.1889534883720936,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,8000.5,1.21,1.37
PCRX,1.0,8000.5,0,1,1,64.0,['Tom Malinowski'],1.2066666666666668,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,1.3,1.04
TPR,2.0,16001.0,0,2,1,17.5,['Josh Gottheimer'],1.2960645161290316,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,4.9,0.88
Z,3.0,24001.5,0,3,2,33.67,"['Josh Gottheimer', 'Susie Lee']",1.2960645161290316,2.0,16001.0,0,2,2,20.0,"['Josh Gottheimer', 'Peter Meijer']",-0.12370860927152322,2021-03-20,8000.5,6.75,0.41
KR,2.0,16001.0,0,2,2,69.5,"['Marie Newman', 'James E Hon Banks']",0.8936363636363638,2.0,16001.0,0,2,2,33.5,"['Earl Blumenauer', 'Marie Newman']",0.04124999999999999,2021-03-20,0.0,1.61,1.61
COST,3.0,24001.5,0,3,2,64.0,"['Gilbert Cisneros', 'David B. McKinley']",1.4868546637744027,4.0,32002.0,0,4,3,39.25,"['Jerry Moran,  ', 'Donald Sternoff Honorable Beyer', 'John A. Yarmuth']",-0.20539473684210527,2021-03-20,-8000.5,5.89,1.72
GPC,0.0,0.0,0,0,0,-1.0,[],0.0,3.0,24001.5,0,3,2,55.33,"['Susie Lee', 'Lois Frankel']",-0.29030726256983236,2021-03-20,-24001.5,1.02,1.13
ROST,1.0,8000.5,0,1,1,3.0,['William R. Keating'],1.0897142857142859,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,0.0,2.66,0.78
PAAS,2.0,16001.0,0,2,1,120.0,['Thomas R Carper'],1.3990476190476182,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,6.04,0.84
FLR,3.0,24001.5,0,3,1,95.0,['Lois Frankel'],1.2517241379310353,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,24001.5,1.71,1.27
ICUI,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,88.0,"['Josh Gottheimer', 'Gilbert Cisneros']",-0.37193877551020427,2021-03-20,-16001.0,0.44,1.18
HELE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,116.0,['Gilbert Cisneros'],-0.49313624678663226,2021-03-20,-8000.5,0.04,0.99
UBSI,3.4011976047904193,250001.0,0,2,1,21.0,['Shelley M Capito'],1.1422068965517242,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,250001.0,6.88,0.92
DRI,1.0,8000.5,0,1,1,43.0,['Josh Gottheimer'],1.2960645161290316,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,1.93,0.98
JPM,1.0,8000.5,0,1,1,11.0,['Shelley M Capito'],1.1422068965517242,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.4,0.92
BAC,4.0,32002.0,0,4,2,30.25,"['Blake Moore', 'Marjorie Taylor Greene']",1.1775,4.0,32002.0,0,4,4,36.75,"['Christopher L. Jacobs', 'John Rutherford', 'Peter Meijer', 'John A. Yarmuth']",-0.12370860927152322,2021-03-20,0.0,8.56,1.13
BBVA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,51.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,-8000.5,0.16,1.06
ED,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,92.0,['Dean Phillips'],-0.4039795918367348,2021-03-20,-8000.5,0.21,1.28
HOLX,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,8.0,['Tom Malinowski'],-0.3069999999999999,2021-03-20,-8000.5,0.63,1.04
MS,4.0,32002.0,0,4,2,38.25,"['Josh Gottheimer', 'Lois Frankel']",1.2960645161290316,2.0,16001.0,0,2,2,23.5,"['Peter Meijer', 'John A. Yarmuth']",-0.12370860927152322,2021-03-20,16001.0,8.26,1.17
CNC,2.0,16001.0,0,2,1,64.0,['Kathy Manning'],1.1934999999999998,1.0,8000.5,0,1,1,29.0,['Susie Lee'],-0.29030726256983236,2021-03-20,8000.5,2.95,1.37
MSI,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,53.5,"['Christopher L. Jacobs', 'Peter Meijer']",-0.12370860927152322,2021-03-20,-16001.0,0.3,1.29
APTV,1.0,8000.5,0,1,1,99.0,['Susie Lee'],1.1889534883720936,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,0.48,0.81
LUKOY,1.0,8000.5,0,1,1,44.0,['Josh Gottheimer'],1.2960645161290316,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,1.9,0.09
SHW,1.0,8000.5,0,1,1,87.0,['Gilbert Cisneros'],1.4868546637744027,1.0,8000.5,0,1,1,15.0,['John A. Yarmuth'],-0.25974358974358985,2021-03-20,0.0,1.45,1.08
TSCDF,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,67.0,['Michael K. Simpson'],-0.14523809523809525,2021-03-20,-16001.0,0.28,1.2
KMX,1.0,8000.5,0,1,1,26.0,['David B. McKinley'],1.3294805194805197,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.41,0.78
LMT,2.0,16001.0,0,2,2,58.5,"['Cindy Axne', 'Marjorie Taylor Greene']",1.2499999999999996,1.0,8000.5,0,1,1,25.0,['John Rutherford'],-0.13217391304347825,2021-03-20,8000.5,3.2,1.24
VFC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,75.0,['Christopher L. Jacobs'],-0.3295238095238095,2021-03-20,-8000.5,0.27,0.74
BA,1.0,8000.5,0,1,1,3.0,['William R. Keating'],1.0897142857142859,5.1467065868263475,223502.0,0,4,1,28.0,['Patrick Fallon'],0.04999999999999999,2021-03-20,-215501.5,2.05,0.75
CBOE,3.0,24001.5,0,3,1,26.0,['Lois Frankel'],1.2517241379310353,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,24001.5,6.41,1.16
MO,5.365671641791045,64502.5,0,5,2,73.0,"['Josh Gottheimer', 'Virginia Foxx']",1.2960645161290316,1.0,8000.5,0,1,1,99.0,['Josh Gottheimer'],-0.37193877551020427,2021-03-20,56502.0,6.09,1.1
A,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,-8000.5,0.2,1.14
OLP,1.0,8000.5,0,1,1,71.0,['Virginia Foxx'],1.2703225806451617,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,1.2,1.48
ACGL,2.0,16001.0,0,2,2,83.0,"['Cindy Axne', 'Dean Phillips']",1.3870422535211273,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,1.98,1.24
URI,1.0,8000.5,0,1,1,3.0,['William R. Keating'],1.0897142857142859,1.0,8000.5,0,1,1,120.0,['Joseph D. Morelle'],-0.2746153846153846,2021-03-20,0.0,3.06,1.1
GM,3.0,24001.5,0,3,2,82.67,"['Marie Newman', 'Alan S. Lowenthal']",1.4190178571428569,1.0,8000.5,0,1,1,57.0,['Marie Newman'],0.04124999999999999,2021-03-20,16001.0,2.93,0.75
CSGP,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,65.5,"['Josh Gottheimer', 'Susie Lee']",-0.29030726256983236,2021-03-20,-16001.0,0.58,0.8
FITB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,-8000.5,0.2,1.25
MJNA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,43.0,['Marjorie Taylor Greene'],-0.03200000000000001,2021-03-20,-8000.5,0.05,0.33
GLD,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,26.0,['Alan S. Lowenthal'],-0.2722857142857144,2021-03-20,-16001.0,0.92,1.1
MTB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,75.0,['Christopher L. Jacobs'],-0.3295238095238095,2021-03-20,-8000.5,0.27,1.21
DDOG,2.0,16001.0,0,2,1,120.0,['Thomas R Carper'],1.3990476190476182,1.0,8000.5,0,1,1,68.0,['Thomas R Carper'],-0.46991228070175456,2021-03-20,8000.5,6.49,1.73
PPL,1.0,8000.5,0,1,1,74.0,['Virginia Foxx'],1.2703225806451617,1.0,8000.5,0,1,1,99.0,['Lois Frankel'],-0.378235294117647,2021-03-20,0.0,1.27,0.95
CRON,1.0,8000.5,0,1,1,36.0,['John A. Yarmuth'],1.1994117647058824,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,1.95,0.36
GOLD,3.0,24001.5,0,3,2,107.33,"['Thomas R Carper', 'Garret Graves']",1.3990476190476182,2.0,16001.0,0,2,1,67.0,['Michael K. Simpson'],-0.14523809523809525,2021-03-20,8000.5,1.27,1.18
IT,3.0,24001.5,0,3,1,105.33,['Susie Lee'],1.1889534883720936,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,24001.5,0.95,1.63
NOW,1.0,8000.5,0,1,1,58.0,['Marjorie Taylor Greene'],0.955,1.0,8000.5,0,1,1,3.0,['Josh Gottheimer'],-0.37193877551020427,2021-03-20,0.0,1.95,1.23
DOW,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,32002.0,0,4,2,89.0,"['Mary Gay Scanlon', 'Thomas R Carper']",-0.049,2021-03-20,-32002.0,0.11,1.02
GOOG,5.0,40002.5,0,5,2,18.0,"['Josh Gottheimer', 'Blake Moore']",1.2960645161290316,3.0,24001.5,0,3,3,66.0,"['Christopher L. Jacobs', 'Kathy Manning', 'Marjorie Taylor Greene']",-0.03200000000000001,2021-03-20,16001.0,12.18,1.34
ORI,1.0,8000.5,0,1,1,13.0,['Virginia Foxx'],1.2703225806451617,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.62,1.31
WEC,0.0,0.0,0,0,0,-1.0,[],0.0,3.0,24001.5,0,3,1,51.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,-24001.5,0.46,1.1
MLYNF,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,66.5,['Michael K. Simpson'],-0.14523809523809525,2021-03-20,-16001.0,0.28,1.09
RSG,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,81.5,"['Christopher L. Jacobs', 'Susie Lee']",-0.29030726256983236,2021-03-20,-16001.0,0.41,1.39
NBIX,1.0,8000.5,0,1,1,89.0,['Gilbert Cisneros'],1.4868546637744027,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,0.89,1.01
PCAR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,58.0,['Dean Phillips'],-0.4039795918367348,2021-03-20,-8000.5,0.46,0.96
AVGO,3.0,24001.5,0,3,3,29.33,"['John A. Yarmuth', 'Marjorie Taylor Greene', 'Ron L Wyden']",1.5120100502512548,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,24001.5,7.94,1.31
LEE,1.0,8000.5,0,1,1,116.0,['Mo Brooks'],0.655,2.0,16001.0,0,2,1,57.0,['Mo Brooks'],-0.5690000000000001,2021-03-20,-8000.5,1.34,1.24
IFF,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,36.0,['Mary Gay Scanlon'],-0.049,2021-03-20,-8000.5,0.08,0.96
GPN,1.0,8000.5,0,1,1,26.0,['David B. McKinley'],1.3294805194805197,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,0.0,2.61,0.66
UNH,2.0,16001.0,0,2,2,41.0,"['William R. Keating', 'Shelley M Capito']",1.1422068965517242,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,8000.5,3.68,1.4
EW,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,41.5,['Peter Meijer'],-0.12370860927152322,2021-03-20,-16001.0,0.35,1.42
CMCSA,1.0,8000.5,0,1,1,94.0,['Dean Phillips'],1.3870422535211273,2.0,16001.0,0,2,2,22.5,"['John Rutherford', 'John A. Yarmuth']",-0.13217391304347825,2021-03-20,-8000.5,1.17,0.86
POOL,1.0,8000.5,0,1,1,25.0,['Susie Lee'],1.1889534883720936,1.0,8000.5,0,1,1,12.0,['Susie Lee'],-0.29030726256983236,2021-03-20,0.0,2.76,1.44
AAGIY,1.0,8000.5,0,1,1,67.0,['Donald Sternoff Honorable Beyer'],1.190909090909091,1.0,8000.5,0,1,1,51.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,0.0,1.38,0.84
AZEK,3.0,24001.5,0,3,1,67.33,['Susie Lee'],1.1889534883720936,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,24001.5,3.41,0.65
FLEX,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,73.5,['Earl Blumenauer'],-0.3320000000000001,2021-03-20,-16001.0,0.55,0.98
ENPH,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,5.0,['Josh Gottheimer'],-0.37193877551020427,2021-03-20,-8000.5,0.79,1.19
CHX,4.0,32002.0,0,4,1,69.75,['Susie Lee'],1.1889534883720936,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,32002.0,4.31,1.09
EL,2.0,16001.0,0,2,2,62.0,"['Kathy Manning', 'Donald Sternoff Honorable Beyer']",1.1934999999999998,1.0,8000.5,0,1,1,29.0,['Donald Sternoff Honorable Beyer'],-0.2265217391304347,2021-03-20,8000.5,3.05,0.98
MET,2.0,16001.0,0,2,1,55.5,['Marie Newman'],0.8936363636363638,3.0,24001.5,0,3,2,71.0,"['Marie Newman', 'Joseph D. Morelle']",0.04124999999999999,2021-03-20,-8000.5,2.02,1.15
DOV,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,43.0,['Susie Lee'],-0.29030726256983236,2021-03-20,-8000.5,0.41,1.19
EA,2.0,16001.0,0,2,2,23.5,"['Marie Newman', 'William R. Keating']",1.0897142857142859,1.0,8000.5,0,1,1,37.0,['Marie Newman'],0.04124999999999999,2021-03-20,8000.5,4.0,0.99
ES,1.0,8000.5,0,1,1,74.0,['Dean Phillips'],1.3870422535211273,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,1.23,1.05
AAL,4.0,32002.0,0,4,3,25.0,"['Dean Phillips', 'Mark Dr Green', 'Michael K. Simpson']",1.3870422535211273,2.0,16001.0,0,2,2,49.5,"['Dean Phillips', 'Patrick Fallon']",0.04999999999999999,2021-03-20,16001.0,9.82,0.67
COLD,0.0,0.0,0,0,0,-1.0,[],0.0,5.0,40002.5,0,5,2,10.6,"['Alan S. Lowenthal', 'Susie Lee']",-0.2722857142857144,2021-03-20,-40002.5,2.66,0.73
MAS,2.0,16001.0,0,2,1,100.5,['Dean Phillips'],1.3870422535211273,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,1.0,1.02
BE,1.0,8000.5,0,1,1,15.0,['Austin Scott'],1.549230769230769,2.0,16001.0,0,2,1,4.0,['Austin Scott'],-0.46133333333333326,2021-03-20,-8000.5,5.06,0.88
PNC,1.0,8000.5,0,1,1,3.0,['William R. Keating'],1.0897142857142859,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.46,1.13
HD,3.0,24001.5,0,3,3,83.0,"['Lloyd Doggett', 'Kathy Manning', 'Kevin Hern']",1.416206896551724,8.0,64004.0,0,8,4,46.38,"['Christopher L. Jacobs', 'Josh Gottheimer', 'Peter Meijer', 'Katherine M. Clark']",-0.12370860927152322,2021-03-20,-40002.5,4.34,1.2
ROG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,11.0,['Josh Gottheimer'],-0.37193877551020427,2021-03-20,-8000.5,0.75,1.38
MRK,2.0,16001.0,0,2,2,34.5,"['William R. Keating', 'Peter Meijer']",1.0897142857142859,2.0,16001.0,0,2,1,51.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,0.0,3.9,1.11
CHWY,6.0,48003.0,0,6,1,46.0,['Marie Newman'],0.8936363636363638,4.0,32002.0,0,4,1,51.75,['Marie Newman'],0.04124999999999999,2021-03-20,16001.0,6.9,0.54
NEE,3.0,24001.5,0,3,2,11.67,"['Richard W. Allen', 'John A. Yarmuth']",1.1994117647058824,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,24001.5,7.3,1.19
GLPI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,-8000.5,0.2,1.14
ZG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,-8000.5,0.2,0.38
PAGS,4.0,32002.0,0,4,2,88.75,"['Thomas R Carper', 'Marjorie Taylor Greene']",1.3990476190476182,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,32002.0,3.23,0.37
CODYY,1.0,8000.5,0,1,1,88.0,['John Rutherford'],1.2740909090909092,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,0.79,1.14
PH,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,32.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,-8000.5,0.2,0.95
NFLX,1.0,8000.5,0,1,1,26.0,['David B. McKinley'],1.3294805194805197,4.0,32002.0,0,4,4,33.75,"['Marie Newman', 'Josh Gottheimer', 'Peter Meijer', 'John A. Yarmuth']",0.04124999999999999,2021-03-20,-24001.5,2.15,0.74
BOH,1.0,8000.5,0,1,1,5.0,['Lois Frankel'],1.2517241379310353,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,2.78,0.92
CNF,2.0,16001.0,0,2,1,89.5,['Tom Malinowski'],1.2066666666666668,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,1.36,0.91
GOOGL,2.0,16001.0,0,2,2,27.5,"['Earl Blumenauer', 'William R. Keating']",1.3926666666666667,7.0,56003.5,0,7,5,55.14,"['Peter Meijer', 'Kathy Manning', 'Joseph D. Morelle', 'John A. Yarmuth', 'Katherine M. Clark']",-0.12370860927152322,2021-03-20,-40002.5,5.99,1.34
AA,8.440119760479043,296503.5,75,7,1,43.43,['Thomas H Tuberville'],1.5082142857142855,2.1467065868263475,40501.0,35,2,0,38.5,[],-0.5253846153846153,2021-03-20,256002.5,19.98,2.66
MELI,1.0,8000.5,0,1,1,32.0,['Josh Gottheimer'],1.2960645161290316,1.0,8000.5,0,1,1,4.0,['Josh Gottheimer'],-0.37193877551020427,2021-03-20,0.0,3.0,0.82
AZN,2.0,16001.0,0,2,2,67.5,"['Alan S. Lowenthal', 'Greg Gianforte']",1.6423423423423418,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,16001.0,3.33,1.32
GBDC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,32500.5,0,1,1,59.0,['Teresa Leger Fernandez'],-0.014999999999999993,2021-03-20,-32500.5,0.02,1.09
IQV,1.0,8000.5,0,1,1,94.0,['Susie Lee'],1.1889534883720936,0.0,0.0,0,0,0,-1.0,[],0.0,2021-03-20,8000.5,0.6,1.21
FSLR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,29.0,['Sara Jacobs'],0.08900000000000001,2021-03-20,-8000.5,-0.15,0.97
OTIS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,79.0,['Shelley M Capito'],-0.04901840490797549,2021-03-20,-8000.5,0.04,1.18
SLAB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,22.0,['Josh Gottheimer'],-0.37193877551020427,2021-03-20,-8000.5,0.67,1.08
INTC,7.0,56003.5,40,7,2,65.14,"['Dean Phillips', 'Thomas R Carper']",1.5082142857142855,4.0,32002.0,0,4,4,86.0,"['Gilbert Cisneros', 'Kathy Manning', 'Joseph D. Morelle', 'Rick Larsen']",-0.0020000000000000018,2021-03-20,24001.5,10.86,0.76
CL,2.0,16001.0,0,2,1,44.5,['Lois Frankel'],1.2517241379310353,1.0,8000.5,0,1,1,80.0,"['Robert C. ""Bobby"" Scott']",-0.14699999999999996,2021-03-20,8000.5,3.6,0.98
MSCI,2.0,16001.0,0,2,2,97.5,"['Susie Lee', 'Donald Sternoff Honorable Beyer']",1.190909090909091,2.0,16001.0,0,2,2,17.0,"['Peter Meijer', 'Donald Sternoff Honorable Beyer']",-0.12370860927152322,2021-03-20,0.0,1.5,1.28
ATO,1.0,8000.5,0,1,1,66.0,['Peter Meijer'],0.6599999999999999,1.0,8000.5,0,1,1,51.0,['Peter Meijer'],-0.12370860927152322,2021-03-20,0.0,0.85,1.23
